,Dia,Suscetiveis,Infectados,Recuperados
369,369.9201995012469,2.460354246467917e+18,513.7763763395409,135857266425.5082
370,370.9226932668329,2.460354246226583e+18,507.7659312814466,136098599886.31804
371,371.92518703241893,2.460354245988078e+18,501.8026553978998,136337105259.49844
372,372.927680798005,2.460354245752378e+18,495.8867898906236,136572805133.90976
373,373.930174563591,2.460354245519461e+18,490.01855998759197,136805722126.00015
374,374.93266832917703,2.4603542452893046e+18,484.1981749430283,137035878879.80557
375,375.9351620947631,2.460354245061885e+18,478.42582803740765,137263298066.94969
376,376.9376558603491,2.460354244837181e+18,472.7016965774557,137488002386.644
377,377.94014962593513,2.4603542446151685e+18,467.0259418961477,137710014565.68777
378,378.9426433915212,2.4603542443958257e+18,461.3987093527104,137929357358.46805
379,379.94513715710724,2.46035424417913e+18,455.8201283326209,138146053546.9596
380,380.94763092269324,2.4603542439650575e+18,450.2903122476072,138360125940.72504
381,381.9501246882793,2.4603542437535857e+18,444.80935853564694,138571597376.91476
382,382.95261845386534,2.4603542435446927e+18,439.37734866096923,138780490720.26688
383,383.95511221945134,2.460354243338354e+18,433.9943481140539,138986828863.10727
384,384.9576059850374,2.4603542431345485e+18,428.6604064116303,139190634725.34973
385,385.96009975062344,2.460354242933252e+18,423.37555709667936,139391931254.49564
386,386.96259351620944,2.460354242734442e+18,418.13981773843267,139590741425.6343
387,387.9650872817955,2.460354242538095e+18,412.95318993237134,139787088241.44272
388,388.96758104738154,2.4603542423441884e+18,407.81565930022816,139980994732.1857
389,389.97007481296754,2.4603542421526994e+18,402.7271954899864,140172483955.71582
390,390.9725685785536,2.4603542419636045e+18,397.687752175879,140361578997.47345
391,391.97506234413964,2.46035424177688e+18,392.6972670583904,140548302970.48672
392,392.9775561097257,2.4603542415925043e+18,387.7556618642555,140732679015.37152
393,393.9800498753117,2.460354241410453e+18,382.86284234645984,140914730300.33154
394,394.98254364089775,2.460354241230703e+18,378.0186982842388,141094480021.15826
395,395.9850374064838,2.460354241053232e+18,373.2231034830793,141271951401.2309
396,396.9875311720698,2.4603542408780155e+18,368.47591577471854,141447167691.51648
397,397.99002493765585,2.460354240705031e+18,363.77697701714385,141620152170.5698
398,398.9925187032419,2.460354240534255e+18,359.12611309459373,141790928144.53345
399,399.9950124688279,2.460354240365664e+18,354.5231339175574,141959518947.13773
400,400.99750623441395,2.4603542401992356e+18,349.9678334227739,142125947939.70078
401,402.0,2.460354240034945e+18,345.45998957323343,142290238511.1285
